SERVICE_DATE,PEAK_OFFPEAK_IND,MODE_TYPE,ROUTE_OR_LINE,ROUTE_TYPE,STOP,METRIC_TYPE,OTP_NUMERATOR,OTP_DENOMINATOR
25-MAR-2016,"Peak Service (Weekdays 6:30-9:30AM, 3:30PM-6:30PM)",Rail,Green-D Line,Green Line,Brookline Village,Passenger Wait Time,106.234262901,341.017911292
25-MAR-2016,"Peak Service (Weekdays 6:30-9:30AM, 3:30PM-6:30PM)",Rail,Green-E Line,Green Line,Prudential,Passenger Wait Time,231.909558703,793.273088153
28-MAR-2016,"Peak Service (Weekdays 6:30-9:30AM, 3:30PM-6:30PM)",Rail,Green-B Line,Green Line,Blandford Street,Passenger Wait Time,44.473365394,113.824939259
28-MAR-2016,"Peak Service (Weekdays 6:30-9:30AM, 3:30PM-6:30PM)",Rail,Green-B Line,Green Line,Washington Street,Passenger Wait Time,61.650173377,201.043759769
28-MAR-2016,"Peak Service (Weekdays 6:30-9:30AM, 3:30PM-6:30PM)",Rail,Green-E Line,Green Line,Fenwood Road,Passenger Wait Time,33.173305188,80.957052102
28-MAR-2016,"Peak Service (Weekdays 6:30-9:30AM, 3:30PM-6:30PM)",Rail,Green-E Line,Green Line,Symphony,Passenger Wait Time,168.368561743,682.230884849
28-MAR-2016,"Peak Service (Weekdays 6:30-9:30AM, 3:30PM-6:30PM)",Rail,Green-B Line,Green Line,Griggs Street,Passenger Wait Time,63.461784636,213.519210584
28-MAR-2016,"Peak Service (Weekdays 6:30-9:30AM, 3:30PM-6:30PM)",Rail,Green-C Line,Green Line,Kent Street,Passenger Wait Time,21.974418397,65.419814074
28-MAR-2016,"Peak Service (Weekdays 6:30-9:30AM, 3:30PM-6:30PM)",Rail,Green-C Line,Green Line,Saint Mary Street,Passenger Wait Time,80.842499306,261.508444458
28-MAR-2016,"Peak Service (Weekdays 6:30-9:30AM, 3:30PM-6:30PM)",Rail,Green-D Line,Green Line,Boylston,Passenger Wait Time,115.842371711,377.922703802
28-MAR-2016,"Peak Service (Weekdays 6:30-9:30AM, 3:30PM-6:30PM)",Rail,Green-D Line,Green Line,Eliot,Passenger Wait Time,54.318717133,167.116097973
28-MAR-2016,"Peak Service (Weekdays 6:30-9:30AM, 3:30PM-6:30PM)",Rail,Green-E Line,Green Line,Government Center,Passenger Wait Time,62.532870075,150.090821468
28-MAR-2016,"Peak Service (Weekdays 6:30-9:30AM, 3:30PM-6:30PM)",Rail,Green-B Line,Green Line,Boston Univ East,Passenger Wait Time,27.436248543,75.017876336
28-MAR-2016,"Peak Service (Weekdays 6:30-9:30AM, 3:30PM-6:30PM)",Rail,Green-B Line,Green Line,Packards Corner,Passenger Wait Time,68.491309407,222.595096240
28-MAR-2016,"Peak Service (Weekdays 6:30-9:30AM, 3:30PM-6:30PM)",Rail,Green-B Line,Green Line,Warren Street,Passenger Wait Time,48.332676274,200.100105603
28-MAR-2016,"Peak Service (Weekdays 6:30-9:30AM, 3:30PM-6:30PM)",Rail,Green-C Line,Green Line,Copley,Passenger Wait Time,281.657430418,1121.834815155
28-MAR-2016,"Peak Service (Weekdays 6:30-9:30AM, 3:30PM-6:30PM)",Rail,Green-E Line,Green Line,Museum of Fine Arts,Passenger Wait Time,63.901757343,293.462527376
28-MAR-2016,"Peak Service (Weekdays 6:30-9:30AM, 3:30PM-6:30PM)",Rail,Green-E Line,Green Line,North Station,Passenger Wait Time,9.630922485,29.764590560
28-MAR-2016,"Peak Service (Weekdays 6:30-9:30AM, 3:30PM-6:30PM)",Rail,Green-B Line,Green Line,South Street,Passenger Wait Time,44.997858044,155.030744491
28-MAR-2016,"Peak Service (Weekdays 6:30-9:30AM, 3:30PM-6:30PM)",Rail,Green-D Line,Green Line,Government Center,Passenger Wait Time,.000000000,.332018746
28-MAR-2016,"Peak Service (Weekdays 6:30-9:30AM, 3:30PM-6:30PM)",Rail,Green-E Line,Green Line,Northeastern,Passenger Wait Time,74.502085320,347.466501004
28-MAR-2016,"Peak Service (Weekdays 6:30-9:30AM, 3:30PM-6:30PM)",Rail,Green-E Line,Green Line,Prudential,Passenger Wait Time,209.181582528,847.120205503
28-MAR-2016,"Peak Service (Weekdays 6:30-9:30AM, 3:30PM-6:30PM)",Rail,Green-D Line,Green Line,Waban,Passenger Wait Time,39.730121390,132.818657097
28-MAR-2016,"Peak Service (Weekdays 6:30-9:30AM, 3:30PM-6:30PM)",Rail,Green-E Line,Green Line,Arlington,Passenger Wait Time,385.371350060,1021.712023664
28-MAR-2016,"Peak Service (Weekdays 6:30-9:30AM, 3:30PM-6:30PM)",Rail,Green-E Line,Green Line,Longwood Medical Area,Passenger Wait Time,87.953710156,446.820184927
28-MAR-2016,"Peak Service (Weekdays 6:30-9:30AM, 3:30PM-6:30PM)",Rail,Green-B Line,Green Line,Chestnut Hill Avenue,Passenger Wait Time,37.191337163,116.723495643
28-MAR-2016,"Peak Service (Weekdays 6:30-9:30AM, 3:30PM-6:30PM)",Rail,Green-C Line,Green Line,Government Center,Passenger Wait Time,3.803630499,21.851660361
28-MAR-2016,"Peak Service (Weekdays 6:30-9:30AM, 3:30PM-6:30PM)",Rail,Green-C Line,Green Line,Hawes Street,Passenger Wait Time,37.670033502,106.628610590
28-MAR-2016,"Peak Service (Weekdays 6:30-9:30AM, 3:30PM-6:30PM)",Rail,Green-C Line,Green Line,Saint Paul Street,Passenger Wait Time,53.640845109,189.603296838
28-MAR-2016,"Peak Service (Weekdays 6:30-9:30AM, 3:30PM-6:30PM)",Rail,Green-D Line,Green Line,Beaconsfield,Passenger Wait Time,68.373693480,234.018170737
28-MAR-2016,"Peak Service (Weekdays 6:30-9:30AM, 3:30PM-6:30PM)",Rail,Green-D Line,Green Line,Brookline Hills,Passenger Wait Time,109.227788822,298.135687330
28-MAR-2016,"Peak Service (Weekdays 6:30-9:30AM, 3:30PM-6:30PM)",Rail,Green-D Line,Green Line,Brookline Village,Passenger Wait Time,117.857220687,383.113222154
28-MAR-2016,"Peak Service (Weekdays 6:30-9:30AM, 3:30PM-6:30PM)",Rail,Green-C Line,Green Line,Englewood Avenue,Passenger Wait Time,151.874460195,399.475896256
28-MAR-2016,"Peak Service (Weekdays 6:30-9:30AM, 3:30PM-6:30PM)",Rail,Green-D Line,Green Line,Kenmore,Passenger Wait Time,275.562314606,959.526569918
28-MAR-2016,"Peak Service (Weekdays 6:30-9:30AM, 3:30PM-6:30PM)",Rail,Green-D Line,Green Line,Reservoir,Passenger Wait Time,108.845149412,398.234056026
28-MAR-2016,"Peak Service (Weekdays 6:30-9:30AM, 3:30PM-6:30PM)",Rail,Green-E Line,Green Line,Copley,Passenger Wait Time,521.790263854,1584.483529567
28-MAR-2016,"Peak Service (Weekdays 6:30-9:30AM, 3:30PM-6:30PM)",Rail,Green-E Line,Green Line,Haymarket,Passenger Wait Time,24.344467473,57.173185571
28-MAR-2016,"Peak Service (Weekdays 6:30-9:30AM, 3:30PM-6:30PM)",Rail,Green-B Line,Green Line,Arlington,Passenger Wait Time,63.249986430,250.298192788
28-MAR-2016,"Peak Service (Weekdays 6:30-9:30AM, 3:30PM-6:30PM)",Rail,Green-C Line,Green Line,Dean Road,Passenger Wait Time,23.408505535,75.649061729
28-MAR-2016,"Peak Service (Weekdays 6:30-9:30AM, 3:30PM-6:30PM)",Rail,Green-B Line,Green Line,Copley,Passenger Wait Time,192.298510262,734.133026445
28-MAR-2016,"Peak Service (Weekdays 6:30-9:30AM, 3:30PM-6:30PM)",Rail,Green-C Line,Green Line,Brandon Hall,Passenger Wait Time,46.614590257,109.019198015
28-MAR-2016,"Peak Service (Weekdays 6:30-9:30AM, 3:30PM-6:30PM)",Rail,Green-C Line,Green Line,Fairbanks Street,Passenger Wait Time,34.283004667,96.622489823
28-MAR-2016,"Peak Service (Weekdays 6:30-9:30AM, 3:30PM-6:30PM)",Rail,Green-C Line,Green Line,Tappan Street,Passenger Wait Time,56.836708115,175.950353426
28-MAR-2016,"Peak Service (Weekdays 6:30-9:30AM, 3:30PM-6:30PM)",Rail,Green-D Line,Green Line,Longwood,Passenger Wait Time,107.816675881,331.257469907
28-MAR-2016,"Peak Service (Weekdays 6:30-9:30AM, 3:30PM-6:30PM)",Rail,Green-D Line,Green Line,Newton Highlands,Passenger Wait Time,70.246772413,232.979925684
28-MAR-2016,"Peak Service (Weekdays 6:30-9:30AM, 3:30PM-6:30PM)",Rail,Green-D Line,Green Line,Park Street,Passenger Wait Time,46.171835289,69.052599726
28-MAR-2016,"Peak Service (Weekdays 6:30-9:30AM, 3:30PM-6:30PM)",Rail,Green-D Line,Green Line,Woodland,Passenger Wait Time,64.543128577,209.306193727
28-MAR-2016,"Peak Service (Weekdays 6:30-9:30AM, 3:30PM-6:30PM)",Rail,Green-E Line,Green Line,Boylston,Passenger Wait Time,152.146257833,518.497327359
28-MAR-2016,"Peak Service (Weekdays 6:30-9:30AM, 3:30PM-6:30PM)",Rail,Green-B Line,Green Line,Harvard Avenue,Passenger Wait Time,124.937558391,512.175045756
28-MAR-2016,"Peak Service (Weekdays 6:30-9:30AM, 3:30PM-6:30PM)",Rail,Green-B Line,Green Line,Boston Univ Central,Passenger Wait Time,62.891836981,173.309745695
28-MAR-2016,"Peak Service (Weekdays 6:30-9:30AM, 3:30PM-6:30PM)",Rail,Green-B Line,Green Line,Boylston,Passenger Wait Time,87.366934464,311.058303387
28-MAR-2016,"Peak Service (Weekdays 6:30-9:30AM, 3:30PM-6:30PM)",Rail,Green-B Line,Green Line,Chiswick Road,Passenger Wait Time,32.244418476,120.278722523
28-MAR-2016,"Peak Service (Weekdays 6:30-9:30AM, 3:30PM-6:30PM)",Rail,Green-C Line,Green Line,Kenmore,Passenger Wait Time,437.662339851,1191.131054243
28-MAR-2016,"Peak Service (Weekdays 6:30-9:30AM, 3:30PM-6:30PM)",Rail,Green-C Line,Green Line,Summit Avenue,Passenger Wait Time,165.834614860,389.198616599
28-MAR-2016,"Peak Service (Weekdays 6:30-9:30AM, 3:30PM-6:30PM)",Rail,Green-C Line,Green Line,Coolidge Corner,Passenger Wait Time,132.046179586,466.415756743
28-MAR-2016,"Peak Service (Weekdays 6:30-9:30AM, 3:30PM-6:30PM)",Rail,Green-C Line,Green Line,Hynes,Passenger Wait Time,344.672897628,947.951747772
28-MAR-2016,"Peak Service (Weekdays 6:30-9:30AM, 3:30PM-6:30PM)",Rail,Green-C Line,Green Line,Washington Square,Passenger Wait Time,81.306477185,261.664822745
28-MAR-2016,"Peak Service (Weekdays 6:30-9:30AM, 3:30PM-6:30PM)",Rail,Green-D Line,Green Line,Chestnut Hill,Passenger Wait Time,80.532807313,276.635475918
28-MAR-2016,"Peak Service (Weekdays 6:30-9:30AM, 3:30PM-6:30PM)",Rail,Green-D Line,Green Line,Fenway,Passenger Wait Time,102.663901787,307.759789892
28-MAR-2016,"Peak Service (Weekdays 6:30-9:30AM, 3:30PM-6:30PM)",Rail,Green-E Line,Green Line,Brigham Circle,Passenger Wait Time,47.509563270,318.349343076
28-MAR-2016,"Peak Service (Weekdays 6:30-9:30AM, 3:30PM-6:30PM)",Rail,Green-B Line,Green Line,Babcock Street,Passenger Wait Time,45.209392185,123.800585907
28-MAR-2016,"Peak Service (Weekdays 6:30-9:30AM, 3:30PM-6:30PM)",Rail,Green-B Line,Green Line,Hynes,Passenger Wait Time,194.996110697,639.806488453
28-MAR-2016,"Peak Service (Weekdays 6:30-9:30AM, 3:30PM-6:30PM)",Rail,Green-C Line,Green Line,Arlington,Passenger Wait Time,177.916682284,614.260845052
28-MAR-2016,"Peak Service (Weekdays 6:30-9:30AM, 3:30PM-6:30PM)",Rail,Green-D Line,Green Line,Haymarket,Passenger Wait Time,16.866271677,19.083982140
28-MAR-2016,"Peak Service (Weekdays 6:30-9:30AM, 3:30PM-6:30PM)",Rail,Green-D Line,Green Line,Hynes,Passenger Wait Time,251.190375879,842.009610371
28-MAR-2016,"Peak Service (Weekdays 6:30-9:30AM, 3:30PM-6:30PM)",Rail,Green-D Line,Green Line,Newton Centre,Passenger Wait Time,82.814255616,302.985298182
28-MAR-2016,"Peak Service (Weekdays 6:30-9:30AM, 3:30PM-6:30PM)",Rail,Green-D Line,Green Line,North Station,Passenger Wait Time,22.978007486,26.843312968
28-MAR-2016,"Peak Service (Weekdays 6:30-9:30AM, 3:30PM-6:30PM)",Rail,Green-E Line,Green Line,Mission Park,Passenger Wait Time,29.735661101,139.294703607
28-MAR-2016,"Peak Service (Weekdays 6:30-9:30AM, 3:30PM-6:30PM)",Rail,Green-C Line,Green Line,Park Street,Passenger Wait Time,211.715876835,684.707293212
28-MAR-2016,"Peak Service (Weekdays 6:30-9:30AM, 3:30PM-6:30PM)",Rail,Green-D Line,Green Line,Arlington,Passenger Wait Time,107.758493185,464.081113821
28-MAR-2016,"Peak Service (Weekdays 6:30-9:30AM, 3:30PM-6:30PM)",Rail,Green-D Line,Green Line,Copley,Passenger Wait Time,334.281980649,1158.085720604
28-MAR-2016,"Peak Service (Weekdays 6:30-9:30AM, 3:30PM-6:30PM)",Rail,Green-E Line,Green Line,Back of the Hill,Passenger Wait Time,19.126376387,64.330225474
28-MAR-2016,"Peak Service (Weekdays 6:30-9:30AM, 3:30PM-6:30PM)",Rail,Green-E Line,Green Line,Park Street,Passenger Wait Time,693.961071681,1718.412390403
28-MAR-2016,"Peak Service (Weekdays 6:30-9:30AM, 3:30PM-6:30PM)",Rail,Green-E Line,Green Line,Riverway,Passenger Wait Time,29.898494854,143.286527470
28-MAR-2016,"Peak Service (Weekdays 6:30-9:30AM, 3:30PM-6:30PM)",Rail,Green-B Line,Green Line,Sutherland Road,Passenger Wait Time,43.048872539,148.167508101
28-MAR-2016,"Peak Service (Weekdays 6:30-9:30AM, 3:30PM-6:30PM)",Rail,Green-C Line,Green Line,Boylston,Passenger Wait Time,96.305825718,378.249896284
28-MAR-2016,"Peak Service (Weekdays 6:30-9:30AM, 3:30PM-6:30PM)",Rail,Green-B Line,Green Line,Allston Street,Passenger Wait Time,59.904094198,210.442009518
28-MAR-2016,"Peak Service (Weekdays 6:30-9:30AM, 3:30PM-6:30PM)",Rail,Green-B Line,Green Line,Boston Univ West,Passenger Wait Time,35.153247419,90.433267310
28-MAR-2016,"Peak Service (Weekdays 6:30-9:30AM, 3:30PM-6:30PM)",Rail,Green-B Line,Green Line,Kenmore,Passenger Wait Time,282.017965604,869.628602223
28-MAR-2016,"Peak Service (Weekdays 6:30-9:30AM, 3:30PM-6:30PM)",Rail,Green-B Line,Green Line,Pleasant Street,Passenger Wait Time,48.212382681,126.706544301
28-MAR-2016,"Peak Service (Weekdays 6:30-9:30AM, 3:30PM-6:30PM)",Rail,Green-B Line,Green Line,Saint Paul Street,Passenger Wait Time,49.291346441,117.660288392
29-MAR-2016,"Peak Service (Weekdays 6:30-9:30AM, 3:30PM-6:30PM)",Rail,Green-E Line,Green Line,Haymarket,Passenger Wait Time,33.922949176,59.967983101
29-MAR-2016,"Peak Service (Weekdays 6:30-9:30AM, 3:30PM-6:30PM)",Rail,Green-E Line,Green Line,Longwood Medical Area,Passenger Wait Time,119.345634016,437.955972018
29-MAR-2016,"Peak Service (Weekdays 6:30-9:30AM, 3:30PM-6:30PM)",Rail,Green-B Line,Green Line,Griggs Street,Passenger Wait Time,77.187728072,226.604557087
29-MAR-2016,"Peak Service (Weekdays 6:30-9:30AM, 3:30PM-6:30PM)",Rail,Green-B Line,Green Line,Harvard Avenue,Passenger Wait Time,153.281325927,553.960967484
29-MAR-2016,"Peak Service (Weekdays 6:30-9:30AM, 3:30PM-6:30PM)",Rail,Green-B Line,Green Line,Kenmore,Passenger Wait Time,229.765553869,772.557296967
29-MAR-2016,"Peak Service (Weekdays 6:30-9:30AM, 3:30PM-6:30PM)",Rail,Green-C Line,Green Line,Copley,Passenger Wait Time,353.435936906,1181.720080833
29-MAR-2016,"Peak Service (Weekdays 6:30-9:30AM, 3:30PM-6:30PM)",Rail,Green-C Line,Green Line,Tappan Street,Passenger Wait Time,48.289127143,171.487426392
29-MAR-2016,"Peak Service (Weekdays 6:30-9:30AM, 3:30PM-6:30PM)",Rail,Green-B Line,Green Line,Babcock Street,Passenger Wait Time,39.003659515,124.733135450
29-MAR-2016,"Peak Service (Weekdays 6:30-9:30AM, 3:30PM-6:30PM)",Rail,Green-B Line,Green Line,Chestnut Hill Avenue,Passenger Wait Time,34.256540438,118.346331619
29-MAR-2016,"Peak Service (Weekdays 6:30-9:30AM, 3:30PM-6:30PM)",Rail,Green-C Line,Green Line,Saint Mary Street,Passenger Wait Time,91.212025146,269.882100906
29-MAR-2016,"Peak Service (Weekdays 6:30-9:30AM, 3:30PM-6:30PM)",Rail,Green-D Line,Green Line,Arlington,Passenger Wait Time,137.009850670,493.872070214
29-MAR-2016,"Peak Service (Weekdays 6:30-9:30AM, 3:30PM-6:30PM)",Rail,Green-D Line,Green Line,Brookline Hills,Passenger Wait Time,120.640078579,288.862221783
29-MAR-2016,"Peak Service (Weekdays 6:30-9:30AM, 3:30PM-6:30PM)",Rail,Green-D Line,Green Line,Waban,Passenger Wait Time,47.495414947,140.535931101
29-MAR-2016,"Peak Service (Weekdays 6:30-9:30AM, 3:30PM-6:30PM)",Rail,Green-E Line,Green Line,Mission Park,Passenger Wait Time,38.484497182,137.582157343
29-MAR-2016,"Peak Service (Weekdays 6:30-9:30AM, 3:30PM-6:30PM)",Rail,Green-E Line,Green Line,North Station,Passenger Wait Time,13.726001825,28.740781393
29-MAR-2016,"Peak Service (Weekdays 6:30-9:30AM, 3:30PM-6:30PM)",Rail,Green-B Line,Green Line,Arlington,Passenger Wait Time,55.641850467,224.648433078
29-MAR-2016,"Peak Service (Weekdays 6:30-9:30AM, 3:30PM-6:30PM)",Rail,Green-B Line,Green Line,Chiswick Road,Passenger Wait Time,33.431688281,122.486213640
29-MAR-2016,"Peak Service (Weekdays 6:30-9:30AM, 3:30PM-6:30PM)",Rail,Green-C Line,Green Line,Park Street,Passenger Wait Time,296.048624226,756.745730683
29-MAR-2016,"Peak Service (Weekdays 6:30-9:30AM, 3:30PM-6:30PM)",Rail,Green-D Line,Green Line,Woodland,Passenger Wait Time,74.430950829,205.282885279
29-MAR-2016,"Peak Service (Weekdays 6:30-9:30AM, 3:30PM-6:30PM)",Rail,Green-E Line,Green Line,Brigham Circle,Passenger Wait Time,44.246492952,324.151357167
29-MAR-2016,"Peak Service (Weekdays 6:30-9:30AM, 3:30PM-6:30PM)",Rail,Green-E Line,Green Line,Museum of Fine Arts,Passenger Wait Time,79.764884551,279.342203407
29-MAR-2016,"Peak Service (Weekdays 6:30-9:30AM, 3:30PM-6:30PM)",Rail,Green-E Line,Green Line,Symphony,Passenger Wait Time,164.126141519,734.485946176
29-MAR-2016,"Peak Service (Weekdays 6:30-9:30AM, 3:30PM-6:30PM)",Rail,Green-B Line,Green Line,Allston Street,Passenger Wait Time,62.564846917,205.241363643
29-MAR-2016,"Peak Service (Weekdays 6:30-9:30AM, 3:30PM-6:30PM)",Rail,Green-C Line,Green Line,Coolidge Corner,Passenger Wait Time,122.189717574,414.117889062
29-MAR-2016,"Peak Service (Weekdays 6:30-9:30AM, 3:30PM-6:30PM)",Rail,Green-D Line,Green Line,Hynes,Passenger Wait Time,315.447739866,869.225674199
29-MAR-2016,"Peak Service (Weekdays 6:30-9:30AM, 3:30PM-6:30PM)",Rail,Green-B Line,Green Line,Sutherland Road,Passenger Wait Time,48.956257581,143.477168400
29-MAR-2016,"Peak Service (Weekdays 6:30-9:30AM, 3:30PM-6:30PM)",Rail,Green-C Line,Green Line,Boylston,Passenger Wait Time,113.636511337,363.013164203
29-MAR-2016,"Peak Service (Weekdays 6:30-9:30AM, 3:30PM-6:30PM)",Rail,Green-C Line,Green Line,Fairbanks Street,Passenger Wait Time,26.934443500,94.621255815
29-MAR-2016,"Peak Service (Weekdays 6:30-9:30AM, 3:30PM-6:30PM)",Rail,Green-C Line,Green Line,Hawes Street,Passenger Wait Time,41.734602997,113.191266434
29-MAR-2016,"Peak Service (Weekdays 6:30-9:30AM, 3:30PM-6:30PM)",Rail,Green-C Line,Green Line,Kent Street,Passenger Wait Time,21.195144258,64.003677815
29-MAR-2016,"Peak Service (Weekdays 6:30-9:30AM, 3:30PM-6:30PM)",Rail,Green-D Line,Green Line,Boylston,Passenger Wait Time,100.721529668,394.267405865
29-MAR-2016,"Peak Service (Weekdays 6:30-9:30AM, 3:30PM-6:30PM)",Rail,Green-E Line,Green Line,Arlington,Passenger Wait Time,471.122798737,1038.809445023
29-MAR-2016,"Peak Service (Weekdays 6:30-9:30AM, 3:30PM-6:30PM)",Rail,Green-E Line,Green Line,Back of the Hill,Passenger Wait Time,13.756264534,53.358576717
29-MAR-2016,"Peak Service (Weekdays 6:30-9:30AM, 3:30PM-6:30PM)",Rail,Green-E Line,Green Line,Park Street,Passenger Wait Time,773.187679854,1740.882824549
29-MAR-2016,"Peak Service (Weekdays 6:30-9:30AM, 3:30PM-6:30PM)",Rail,Green-C Line,Green Line,Saint Paul Street,Passenger Wait Time,50.781336124,182.744275415
29-MAR-2016,"Peak Service (Weekdays 6:30-9:30AM, 3:30PM-6:30PM)",Rail,Green-B Line,Green Line,Hynes,Passenger Wait Time,180.064353680,665.551321064
29-MAR-2016,"Peak Service (Weekdays 6:30-9:30AM, 3:30PM-6:30PM)",Rail,Green-D Line,Green Line,Copley,Passenger Wait Time,317.262923382,1106.266551647
29-MAR-2016,"Peak Service (Weekdays 6:30-9:30AM, 3:30PM-6:30PM)",Rail,Green-D Line,Green Line,Kenmore,Passenger Wait Time,245.134802109,963.973658808
29-MAR-2016,"Peak Service (Weekdays 6:30-9:30AM, 3:30PM-6:30PM)",Rail,Green-D Line,Green Line,Eliot,Passenger Wait Time,65.234207340,162.680597906
29-MAR-2016,"Peak Service (Weekdays 6:30-9:30AM, 3:30PM-6:30PM)",Rail,Green-D Line,Green Line,Fenway,Passenger Wait Time,95.287323921,280.590420027
29-MAR-2016,"Peak Service (Weekdays 6:30-9:30AM, 3:30PM-6:30PM)",Rail,Green-D Line,Green Line,Government Center,Passenger Wait Time,.000000000,.653871729
29-MAR-2016,"Peak Service (Weekdays 6:30-9:30AM, 3:30PM-6:30PM)",Rail,Green-D Line,Green Line,Newton Highlands,Passenger Wait Time,91.761261237,242.237722943
29-MAR-2016,"Peak Service (Weekdays 6:30-9:30AM, 3:30PM-6:30PM)",Rail,Green-E Line,Green Line,Northeastern,Passenger Wait Time,85.337049149,343.547362020
29-MAR-2016,"Peak Service (Weekdays 6:30-9:30AM, 3:30PM-6:30PM)",Rail,Green-E Line,Green Line,Prudential,Passenger Wait Time,209.210611801,815.942653204
29-MAR-2016,"Peak Service (Weekdays 6:30-9:30AM, 3:30PM-6:30PM)",Rail,Green-E Line,Green Line,Riverway,Passenger Wait Time,35.189059166,147.223262006
29-MAR-2016,"Peak Service (Weekdays 6:30-9:30AM, 3:30PM-6:30PM)",Rail,Green-B Line,Green Line,Boston Univ Central,Passenger Wait Time,57.780033101,188.399397750
29-MAR-2016,"Peak Service (Weekdays 6:30-9:30AM, 3:30PM-6:30PM)",Rail,Green-B Line,Green Line,Boston Univ East,Passenger Wait Time,27.118935198,88.688066903
29-MAR-2016,"Peak Service (Weekdays 6:30-9:30AM, 3:30PM-6:30PM)",Rail,Green-B Line,Green Line,Pleasant Street,Passenger Wait Time,48.545488328,135.120351484
29-MAR-2016,"Peak Service (Weekdays 6:30-9:30AM, 3:30PM-6:30PM)",Rail,Green-B Line,Green Line,Saint Paul Street,Passenger Wait Time,38.344117007,117.131966117
29-MAR-2016,"Peak Service (Weekdays 6:30-9:30AM, 3:30PM-6:30PM)",Rail,Green-C Line,Green Line,Government Center,Passenger Wait Time,7.324361878,25.459656348
29-MAR-2016,"Peak Service (Weekdays 6:30-9:30AM, 3:30PM-6:30PM)",Rail,Green-C Line,Green Line,Summit Avenue,Passenger Wait Time,122.007614238,373.539686854
29-MAR-2016,"Peak Service (Weekdays 6:30-9:30AM, 3:30PM-6:30PM)",Rail,Green-D Line,Green Line,Brookline Village,Passenger Wait Time,135.991556907,395.385221330
29-MAR-2016,"Peak Service (Weekdays 6:30-9:30AM, 3:30PM-6:30PM)",Rail,Green-D Line,Green Line,Chestnut Hill,Passenger Wait Time,94.785506481,243.517695225
29-MAR-2016,"Peak Service (Weekdays 6:30-9:30AM, 3:30PM-6:30PM)",Rail,Green-D Line,Green Line,Newton Centre,Passenger Wait Time,112.276448705,313.545079807
29-MAR-2016,"Peak Service (Weekdays 6:30-9:30AM, 3:30PM-6:30PM)",Rail,Green-C Line,Green Line,Englewood Avenue,Passenger Wait Time,169.050212145,443.406943685
29-MAR-2016,"Peak Service (Weekdays 6:30-9:30AM, 3:30PM-6:30PM)",Rail,Green-D Line,Green Line,Reservoir,Passenger Wait Time,132.542091669,401.695043167
29-MAR-2016,"Peak Service (Weekdays 6:30-9:30AM, 3:30PM-6:30PM)",Rail,Green-B Line,Green Line,Blandford Street,Passenger Wait Time,38.823555952,125.291034206
29-MAR-2016,"Peak Service (Weekdays 6:30-9:30AM, 3:30PM-6:30PM)",Rail,Green-B Line,Green Line,Boylston,Passenger Wait Time,69.883901196,292.875122952
